iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_cni_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
0,,,304677.0,tensor(5.),tensor(35000000.),14.969299883840542,3.700510444688854,tensor(3.4072e+08)
,0,0,3313.0,tensor(0.6250),tensor(11666667.),16.928121853659956,4.1273377519125045,tensor(48152276.),43.7,143.6,12,183.1924253684002,2
,0,1,6331.0,tensor(0.6250),tensor(11666667.),14.763128151705423,3.6555856242566116,tensor(42648500.),41.8,140.7,12,183.51980796816517,0
,0,2,46657.0,tensor(0.6250),tensor(11666667.),14.278080881920852,3.5498938241705535,tensor(41415428.),38.5,140.7,12,183.73432244603094,1
,0,3,90560.0,tensor(0.6250),tensor(11666667.),13.332926526626219,3.343944690151853,tensor(39012692.),36.2,139.0,12,183.8146724662094,0
,0,4,48780.0,tensor(0.6250),tensor(11666667.),13.037277318743687,3.2795227277542494,tensor(38261100.),35.8,136.7,12,183.23946611880635,1
,0,5,72745.0,tensor(0.6250),tensor(11666667.),14.308272540002418,3.556472586466527,tensor(41492180.),34.5,134.4,12,183.5553370705314,0
,0,6,16424.0,tensor(0.6250),tensor(11666667.),14.333505937580632,3.5619709437988196,tensor(41556328.),34.1,131.9,12,183.48435872681142,1
,0,7,19867.0,tensor(0.6250),tensor(11666667.),16.939261626918103,4.129765108505455,tensor(48180592.),31.9,130.2,12,183.80015252764147,2

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_cni_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
1,,,304677.0,tensor(5.),tensor(35000000.),14.969299883840542,3.700510444688854,tensor(3.4072e+08)
,1,0,3313.0,tensor(0.6250),tensor(11666667.),16.928121853659956,4.1273377519125045,tensor(48152276.),43.7,143.6,12,183.1924253684002,2
,1,1,6331.0,tensor(0.6250),tensor(11666667.),14.763128151705423,3.6555856242566116,tensor(42648500.),41.8,140.7,12,183.51980796816517,0
,1,2,46657.0,tensor(0.6250),tensor(11666667.),14.278080881920852,3.5498938241705535,tensor(41415428.),38.5,140.7,12,183.73432244603094,1
,1,3,90560.0,tensor(0.6250),tensor(11666667.),13.332926526626219,3.343944690151853,tensor(39012692.),36.2,139.0,12,183.8146724662094,0
,1,4,48780.0,tensor(0.6250),tensor(11666667.),13.037277318743687,3.2795227277542494,tensor(38261100.),35.8,136.7,12,183.23946611880635,1
,1,5,72745.0,tensor(0.6250),tensor(11666667.),14.308272540002418,3.556472586466527,tensor(41492180.),34.5,134.4,12,183.5553370705314,0
,1,6,16424.0,tensor(0.6250),tensor(11666667.),14.333505937580632,3.5619709437988196,tensor(41556328.),34.1,131.9,12,183.48435872681142,1
,1,7,19867.0,tensor(0.6250),tensor(11666667.),16.939261626918103,4.129765108505455,tensor(48180592.),31.9,130.2,12,183.80015252764147,2

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_cni_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
2,,,304677.0,tensor(5.),tensor(35000000.),14.969299883840542,3.700510444688854,tensor(3.4072e+08)
,2,0,3313.0,tensor(0.6250),tensor(11666667.),16.928121853659956,4.1273377519125045,tensor(48152276.),43.7,143.6,12,183.1924253684002,2
,2,1,6331.0,tensor(0.6250),tensor(11666667.),14.763128151705423,3.6555856242566116,tensor(42648500.),41.8,140.7,12,183.51980796816517,0
,2,2,46657.0,tensor(0.6250),tensor(11666667.),14.278080881920852,3.5498938241705535,tensor(41415428.),38.5,140.7,12,183.73432244603094,1
,2,3,90560.0,tensor(0.6250),tensor(11666667.),13.332926526626219,3.343944690151853,tensor(39012692.),36.2,139.0,12,183.8146724662094,0
,2,4,48780.0,tensor(0.6250),tensor(11666667.),13.037277318743687,3.2795227277542494,tensor(38261100.),35.8,136.7,12,183.23946611880635,1
,2,5,72745.0,tensor(0.6250),tensor(11666667.),14.308272540002418,3.556472586466527,tensor(41492180.),34.5,134.4,12,183.5553370705314,0
,2,6,16424.0,tensor(0.6250),tensor(11666667.),14.333505937580632,3.5619709437988196,tensor(41556328.),34.1,131.9,12,183.48435872681142,1
,2,7,19867.0,tensor(0.6250),tensor(11666667.),16.939261626918103,4.129765108505455,tensor(48180592.),31.9,130.2,12,183.80015252764147,2

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_cni_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
3,,,304677.0,tensor(5.),tensor(35000000.),14.969299883840542,3.700510444688854,tensor(3.4072e+08)
,3,0,3313.0,tensor(0.6250),tensor(11666667.),16.928121853659956,4.1273377519125045,tensor(48152276.),43.7,143.6,12,183.1924253684002,2
,3,1,6331.0,tensor(0.6250),tensor(11666667.),14.763128151705423,3.6555856242566116,tensor(42648500.),41.8,140.7,12,183.51980796816517,0
,3,2,46657.0,tensor(0.6250),tensor(11666667.),14.278080881920852,3.5498938241705535,tensor(41415428.),38.5,140.7,12,183.73432244603094,1
,3,3,90560.0,tensor(0.6250),tensor(11666667.),13.332926526626219,3.343944690151853,tensor(39012692.),36.2,139.0,12,183.8146724662094,0
,3,4,48780.0,tensor(0.6250),tensor(11666667.),13.037277318743687,3.2795227277542494,tensor(38261100.),35.8,136.7,12,183.23946611880635,1
,3,5,72745.0,tensor(0.6250),tensor(11666667.),14.308272540002418,3.556472586466527,tensor(41492180.),34.5,134.4,12,183.5553370705314,0
,3,6,16424.0,tensor(0.6250),tensor(11666667.),14.333505937580632,3.5619709437988196,tensor(41556328.),34.1,131.9,12,183.48435872681142,1
,3,7,19867.0,tensor(0.6250),tensor(11666667.),16.939261626918103,4.129765108505455,tensor(48180592.),31.9,130.2,12,183.80015252764147,2

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_cni_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
4,,,304677.0,tensor(5.),tensor(35000000.),14.969299883840542,3.700510444688854,tensor(3.4072e+08)
,4,0,3313.0,tensor(0.6250),tensor(11666667.),16.928121853659956,4.1273377519125045,tensor(48152276.),43.7,143.6,12,183.1924253684002,2
,4,1,6331.0,tensor(0.6250),tensor(11666667.),14.763128151705423,3.6555856242566116,tensor(42648500.),41.8,140.7,12,183.51980796816517,0
,4,2,46657.0,tensor(0.6250),tensor(11666667.),14.278080881920852,3.5498938241705535,tensor(41415428.),38.5,140.7,12,183.73432244603094,1
,4,3,90560.0,tensor(0.6250),tensor(11666667.),13.332926526626219,3.343944690151853,tensor(39012692.),36.2,139.0,12,183.8146724662094,0
,4,4,48780.0,tensor(0.6250),tensor(11666667.),13.037277318743687,3.2795227277542494,tensor(38261100.),35.8,136.7,12,183.23946611880635,1
,4,5,72745.0,tensor(0.6250),tensor(11666667.),14.308272540002418,3.556472586466527,tensor(41492180.),34.5,134.4,12,183.5553370705314,0
,4,6,16424.0,tensor(0.6250),tensor(11666667.),14.333505937580632,3.5619709437988196,tensor(41556328.),34.1,131.9,12,183.48435872681142,1
,4,7,19867.0,tensor(0.6250),tensor(11666667.),16.939261626918103,4.129765108505455,tensor(48180592.),31.9,130.2,12,183.80015252764147,2

