iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
0,,,304677.0,5.0,35000000.0,15.86326416655712,3.8953052618927964,363299764.01410484
,0,0,3313.0,0.625,11666666.666666666,16.22470571768193,3.974063375882892,46364072.71863374,43.7,143.6,12,183.1924253684002,0
,0,1,6331.0,0.625,11666666.666666666,16.075803209727155,3.9416175193995473,45985537.72632805,41.8,140.7,12,183.51980796816517,1
,0,2,46657.0,0.625,11666666.666666666,16.055567195066143,3.9372080918049126,45934094.40439065,38.5,140.7,12,183.73432244603094,2
,0,3,90560.0,0.625,11666666.666666666,15.27391783823212,3.766886696950779,43947011.46442575,36.2,139.0,12,183.8146724662094,0
,0,4,48780.0,0.625,11666666.666666666,15.333719564232243,3.779917493046206,44099037.4188724,35.8,136.7,12,183.23946611880635,1
,0,5,72745.0,0.625,11666666.666666666,16.041959107357815,3.934242889493268,45899500.37742146,34.5,134.4,12,183.5553370705314,2
,0,6,16424.0,0.625,11666666.666666666,15.755721500997202,3.8718717150672903,45171836.67578505,34.1,131.9,12,183.48435872681142,0
,0,7,19867.0,0.625,11666666.666666666,16.041633735624902,3.9341719909926662,45898673.22824777,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
1,,,304677.0,5.0,35000000.0,15.86326416655712,3.8953052618927964,363299764.01410484
,1,0,3313.0,0.6249999999999997,11666666.666666666,16.22470571768192,3.9740633758828907,46364072.718633726,43.7,143.6,12,183.1924253684002,0
,1,1,6331.0,0.6249999999999996,11666666.666666666,16.07580320972715,3.9416175193995464,45985537.72632804,41.8,140.7,12,183.51980796816517,1
,1,2,46657.0,0.6249999999999996,11666666.666666666,16.05556719506614,3.9372080918049117,45934094.40439063,38.5,140.7,12,183.73432244603094,2
,1,3,90560.0,0.6250000000000009,11666666.666666666,15.273917838232125,3.76688669695078,43947011.464425765,36.2,139.0,12,183.8146724662094,0
,1,4,48780.0,0.6250000000000007,11666666.666666666,15.33371956423225,3.7799174930462076,44099037.41887242,35.8,136.7,12,183.23946611880635,1
,1,5,72745.0,0.6249999999999996,11666666.666666666,16.041959107357815,3.934242889493268,45899500.37742146,34.5,134.4,12,183.5553370705314,2
,1,6,16424.0,0.625,11666666.666666666,15.7557215009972,3.87187171506729,45171836.67578505,34.1,131.9,12,183.48435872681142,0
,1,7,19867.0,0.6249999999999997,11666666.666666666,16.0416337356249,3.9341719909926653,45898673.22824776,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
2,,,304677.0,5.000000000000001,35000000.0,15.86326416655712,3.8953052618927964,363299764.01410484
,2,0,3313.0,0.6249999999999989,11666666.666666666,16.224705717681914,3.974063375882889,46364072.718633704,43.7,143.6,12,183.1924253684002,0
,2,1,6331.0,0.6249999999999992,11666666.666666666,16.075803209727148,3.9416175193995455,45985537.72632803,41.8,140.7,12,183.51980796816517,1
,2,2,46657.0,0.6249999999999988,11666666.666666666,16.055567195066132,3.9372080918049104,45934094.40439062,38.5,140.7,12,183.73432244603094,2
,2,3,90560.0,0.6250000000000019,11666666.666666666,15.273917838232132,3.7668866969507815,43947011.46442578,36.2,139.0,12,183.8146724662094,0
,2,4,48780.0,0.6250000000000021,11666666.666666666,15.333719564232261,3.77991749304621,44099037.418872446,35.8,136.7,12,183.23946611880635,1
,2,5,72745.0,0.6249999999999997,11666666.666666666,16.041959107357815,3.934242889493268,45899500.37742146,34.5,134.4,12,183.5553370705314,2
,2,6,16424.0,0.6250000000000003,11666666.666666666,15.755721500997202,3.8718717150672903,45171836.67578505,34.1,131.9,12,183.48435872681142,0
,2,7,19867.0,0.6249999999999998,11666666.666666666,16.0416337356249,3.9341719909926653,45898673.22824776,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
3,,,304677.0,5.000000000000001,35000000.0,15.863264166557116,3.8953052618927955,363299764.01410484
,3,0,3313.0,0.6249999999999972,11666666.666666666,16.224705717681903,3.9740633758828867,46364072.718633674,43.7,143.6,12,183.1924253684002,0
,3,1,6331.0,0.6249999999999999,11666666.666666666,16.07580320972715,3.9416175193995464,45985537.72632804,41.8,140.7,12,183.51980796816517,1
,3,2,46657.0,0.6249999999999971,11666666.666666666,16.05556719506612,3.9372080918049077,45934094.40439059,38.5,140.7,12,183.73432244603094,2
,3,3,90560.0,0.6250000000000021,11666666.666666666,15.273917838232133,3.766886696950782,43947011.46442579,36.2,139.0,12,183.8146724662094,0
,3,4,48780.0,0.6250000000000037,11666666.666666666,15.333719564232272,3.779917493046212,44099037.41887247,35.8,136.7,12,183.23946611880635,1
,3,5,72745.0,0.6249999999999998,11666666.666666666,16.04195910735782,3.9342428894932686,45899500.37742146,34.5,134.4,12,183.5553370705314,2
,3,6,16424.0,0.6250000000000007,11666666.666666666,15.755721500997204,3.8718717150672908,45171836.67578506,34.1,131.9,12,183.48435872681142,0
,3,7,19867.0,0.6249999999999999,11666666.666666666,16.0416337356249,3.9341719909926653,45898673.22824776,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
4,,,304677.0,5.0,35000000.0,15.863264166557116,3.8953052618927955,363299764.01410484
,4,0,3313.0,0.6249999999999953,11666666.666666666,16.224705717681893,3.9740633758828845,46364072.71863365,43.7,143.6,12,183.1924253684002,0
,4,1,6331.0,0.625,11666666.666666666,16.07580320972715,3.9416175193995464,45985537.72632804,41.8,140.7,12,183.51980796816517,1
,4,2,46657.0,0.6249999999999959,11666666.666666666,16.055567195066114,3.9372080918049064,45934094.40439057,38.5,140.7,12,183.73432244603094,2
,4,3,90560.0,0.625000000000003,11666666.666666666,15.27391783823214,3.7668866969507833,43947011.4644258,36.2,139.0,12,183.8146724662094,0
,4,4,48780.0,0.6250000000000048,11666666.666666666,15.333719564232277,3.7799174930462134,44099037.41887249,35.8,136.7,12,183.23946611880635,1
,4,5,72745.0,0.6249999999999996,11666666.666666666,16.04195910735782,3.9342428894932686,45899500.37742146,34.5,134.4,12,183.5553370705314,2
,4,6,16424.0,0.6250000000000012,11666666.666666666,15.755721500997206,3.871871715067291,45171836.675785065,34.1,131.9,12,183.48435872681142,0
,4,7,19867.0,0.6250000000000003,11666666.666666666,16.0416337356249,3.9341719909926653,45898673.22824776,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
5,,,304677.0,4.999999999999999,35000000.0,15.863264166557114,3.895305261892795,363299764.0141048
,5,0,3313.0,0.624999999999995,11666666.666666666,16.224705717681886,3.9740633758828827,46364072.71863363,43.7,143.6,12,183.1924253684002,0
,5,1,6331.0,0.6249999999999993,11666666.666666666,16.075803209727145,3.9416175193995446,45985537.726328015,41.8,140.7,12,183.51980796816517,1
,5,2,46657.0,0.6249999999999951,11666666.666666666,16.05556719506611,3.9372080918049055,45934094.40439056,38.5,140.7,12,183.73432244603094,2
,5,3,90560.0,0.6250000000000038,11666666.666666666,15.273917838232144,3.766886696950784,43947011.46442581,36.2,139.0,12,183.8146724662094,0
,5,4,48780.0,0.625000000000006,11666666.666666666,15.33371956423229,3.779917493046216,44099037.41887252,35.8,136.7,12,183.23946611880635,1
,5,5,72745.0,0.6249999999999984,11666666.666666666,16.041959107357812,3.9342428894932673,45899500.377421446,34.5,134.4,12,183.5553370705314,2
,5,6,16424.0,0.6250000000000016,11666666.666666666,15.755721500997208,3.8718717150672917,45171836.675785065,34.1,131.9,12,183.48435872681142,0
,5,7,19867.0,0.6250000000000003,11666666.666666666,16.0416337356249,3.9341719909926653,45898673.22824776,31.9,130.2,12,183.80015252764147,1

