iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
,89,0,3313.0,0.6250000000000098,11666666.666666666,16.22470571768198,3.974063375882904,46364072.718633875,13994.588807314783,43.7,143.6,12,183.1924253684002,0
,89,1,6331.0,0.6250000000000048,11666666.666666666,16.075803209727226,3.941617519399563,45985537.72632823,7263.550422733886,41.8,140.7,12,183.51980796816517,1
,89,2,46657.0,0.6250000000000163,11666666.666666666,16.055567195066224,3.9372080918049304,45934094.40439085,984.5059563279004,38.5,140.7,12,183.73432244603094,2
,89,3,90560.0,0.6250000000000122,11666666.666666666,15.273917838232197,3.7668866969507957,43947011.464425944,485.2806036266116,36.2,139.0,12,183.8146724662094,0
,89,4,48780.0,0.6249999999999658,11666666.666666666,15.333719564232036,3.7799174930461605,44099037.41887187,904.0393074799482,35.8,136.7,12,183.23946611880635,1
,89,5,72745.0,0.6250000000000274,11666666.666666666,16.04195910735799,3.934242889493306,45899500.3774219,630.9643326334717,34.5,134.4,12,183.5553370705314,2
,89,6,16424.0,0.6249999999999968,11666666.666666666,15.755721500997161,3.8718717150672814,45171836.675784945,2750.3553748042464,34.1,131.9,12,183.48435872681142,0
,89,7,19867.0,0.6249999999999668,11666666.666666666,16.041633735624707,3.9341719909926236,45898673.22824727,2310.2971373759133,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
90,,,304677.0,5.0,35000000.0,15.863264166557123,3.8953052618927972,363299764.0141049,1192.4095485189393
,90,0,3313.0,0.6250000000000085,11666666.666666666,16.22470571768197,3.9740633758829014,46364072.718633845,13994.588807314774,43.7,143.6,12,183.1924253684002,0
,90,1,6331.0,0.6250000000000024,11666666.666666666,16.075803209727212,3.9416175193995597,45985537.726328194,7263.55042273388,41.8,140.7,12,183.51980796816517,1
,90,2,46657.0,0.625000000000019,11666666.666666666,16.055567195066246,3.937208091804935,45934094.4043909,984.5059563279016,38.5,140.7,12,183.73432244603094,2
,90,3,90560.0,0.6250000000000154,11666666.666666666,15.27391783823222,3.766886696950801,43947011.46442601,485.28060362661233,36.2,139.0,12,183.8146724662094,0
,90,4,48780.0,0.6249999999999649,11666666.666666666,15.333719564232036,3.7799174930461605,44099037.41887187,904.0393074799482,35.8,136.7,12,183.23946611880635,1
,90,5,72745.0,0.6250000000000272,11666666.666666666,16.041959107357982,3.9342428894933046,45899500.377421886,630.9643326334715,34.5,134.4,12,183.5553370705314,2
,90,6,16424.0,0.6249999999999988,11666666.666666666,15.75572150099717,3.8718717150672832,45171836.67578497,2750.3553748042477,34.1,131.9,12,183.48435872681142,0
,90,7,19867.0,0.6249999999999639,11666666.666666666,16.041633735624686,3.934171990992619,45898673.22824722,2310.2971373759106,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
91,,,304677.0,5.0,35000000.0,15.863264166557123,3.8953052618927972,363299764.0141049,1192.4095485189393
,91,0,3313.0,0.6250000000000082,11666666.666666666,16.224705717681967,3.974063375882901,46364072.71863384,13994.58880731477,43.7,143.6,12,183.1924253684002,0
,91,1,6331.0,0.6249999999999996,11666666.666666666,16.07580320972719,3.941617519399555,45985537.726328135,7263.550422733871,41.8,140.7,12,183.51980796816517,1
,91,2,46657.0,0.6250000000000204,11666666.666666666,16.055567195066256,3.9372080918049375,45934094.40439093,984.5059563279021,38.5,140.7,12,183.73432244603094,2
,91,3,90560.0,0.6250000000000177,11666666.666666666,15.273917838232231,3.7668866969508032,43947011.46442603,485.28060362661256,36.2,139.0,12,183.8146724662094,0
,91,4,48780.0,0.6249999999999644,11666666.666666666,15.333719564232036,3.7799174930461605,44099037.41887187,904.0393074799482,35.8,136.7,12,183.23946611880635,1
,91,5,72745.0,0.6250000000000256,11666666.666666666,16.04195910735797,3.934242889493302,45899500.377421856,630.9643326334711,34.5,134.4,12,183.5553370705314,2
,91,6,16424.0,0.6250000000000017,11666666.666666666,15.755721500997188,3.8718717150672872,45171836.67578501,2750.3553748042505,34.1,131.9,12,183.48435872681142,0
,91,7,19867.0,0.6249999999999629,11666666.666666666,16.041633735624682,3.9341719909926183,45898673.22824721,2310.29713737591,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
92,,,304677.0,5.0,35000000.0,15.863264166557123,3.8953052618927972,363299764.01410484,1192.4095485189391
,92,0,3313.0,0.6250000000000072,11666666.666666666,16.224705717681957,3.9740633758828983,46364072.71863381,13994.588807314762,43.7,143.6,12,183.1924253684002,0
,92,1,6331.0,0.6249999999999973,11666666.666666666,16.075803209727177,3.9416175193995517,45985537.726328105,7263.550422733866,41.8,140.7,12,183.51980796816517,1
,92,2,46657.0,0.6250000000000207,11666666.666666666,16.05556719506626,3.937208091804938,45934094.40439094,984.5059563279024,38.5,140.7,12,183.73432244603094,2
,92,3,90560.0,0.6250000000000203,11666666.666666666,15.273917838232247,3.766886696950807,43947011.46442608,485.2806036266131,36.2,139.0,12,183.8146724662094,0
,92,4,48780.0,0.624999999999964,11666666.666666666,15.333719564232036,3.7799174930461605,44099037.41887187,904.0393074799482,35.8,136.7,12,183.23946611880635,1
,92,5,72745.0,0.6250000000000241,11666666.666666666,16.04195910735796,3.9342428894932997,45899500.377421826,630.9643326334707,34.5,134.4,12,183.5553370705314,2
,92,6,16424.0,0.6250000000000052,11666666.666666666,15.755721500997211,3.8718717150672926,45171836.67578508,2750.3553748042546,34.1,131.9,12,183.48435872681142,0
,92,7,19867.0,0.6249999999999621,11666666.666666666,16.041633735624675,3.9341719909926165,45898673.22824719,2310.297137375909,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
93,,,304677.0,4.999999999999999,35000000.0,15.863264166557121,3.895305261892797,363299764.0141049,1192.4095485189393
,93,0,3313.0,0.6250000000000071,11666666.666666666,16.224705717681953,3.974063375882898,46364072.71863381,13994.588807314762,43.7,143.6,12,183.1924253684002,0
,93,1,6331.0,0.6249999999999944,11666666.666666666,16.07580320972716,3.9416175193995477,45985537.72632805,7263.550422733858,41.8,140.7,12,183.51980796816517,1
,93,2,46657.0,0.62500000000002,11666666.666666666,16.055567195066256,3.9372080918049375,45934094.40439093,984.5059563279021,38.5,140.7,12,183.73432244603094,2
,93,3,90560.0,0.6250000000000219,11666666.666666666,15.273917838232256,3.7668866969508086,43947011.4644261,485.2806036266133,36.2,139.0,12,183.8146724662094,0
,93,4,48780.0,0.6249999999999639,11666666.666666666,15.333719564232037,3.779917493046161,44099037.41887187,904.0393074799482,35.8,136.7,12,183.23946611880635,1
,93,5,72745.0,0.6250000000000226,11666666.666666666,16.04195910735795,3.9342428894932975,45899500.377421804,630.9643326334703,34.5,134.4,12,183.5553370705314,2
,93,6,16424.0,0.6250000000000066,11666666.666666666,15.755721500997218,3.871871715067294,45171836.675785094,2750.3553748042555,34.1,131.9,12,183.48435872681142,0
,93,7,19867.0,0.6249999999999629,11666666.666666666,16.041633735624682,3.9341719909926183,45898673.22824721,2310.29713737591,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
94,,,304677.0,4.999999999999999,35000000.0,15.863264166557121,3.895305261892797,363299764.0141049,1192.4095485189393
,94,0,3313.0,0.6250000000000078,11666666.666666666,16.224705717681957,3.9740633758828983,46364072.71863381,13994.588807314762,43.7,143.6,12,183.1924253684002,0
,94,1,6331.0,0.6249999999999915,11666666.666666666,16.075803209727134,3.9416175193995424,45985537.72632799,7263.550422733848,41.8,140.7,12,183.51980796816517,1
,94,2,46657.0,0.6250000000000201,11666666.666666666,16.05556719506626,3.937208091804938,45934094.40439094,984.5059563279024,38.5,140.7,12,183.73432244603094,2
,94,3,90560.0,0.6250000000000226,11666666.666666666,15.273917838232261,3.76688669695081,43947011.464426115,485.28060362661347,36.2,139.0,12,183.8146724662094,0
,94,4,48780.0,0.6249999999999644,11666666.666666666,15.333719564232043,3.7799174930461623,44099037.418871894,904.0393074799487,35.8,136.7,12,183.23946611880635,1
,94,5,72745.0,0.6250000000000216,11666666.666666666,16.041959107357943,3.9342428894932957,45899500.37742178,630.9643326334701,34.5,134.4,12,183.5553370705314,2
,94,6,16424.0,0.6250000000000077,11666666.666666666,15.755721500997224,3.871871715067295,45171836.67578511,2750.3553748042564,34.1,131.9,12,183.48435872681142,0
,94,7,19867.0,0.6249999999999639,11666666.666666666,16.04163373562469,3.9341719909926196,45898673.228247225,2310.297137375911,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
95,,,304677.0,5.0,35000000.0,15.863264166557121,3.895305261892797,363299764.01410484,1192.4095485189391
,95,0,3313.0,0.6250000000000095,11666666.666666666,16.22470571768197,3.9740633758829014,46364072.718633845,13994.588807314774,43.7,143.6,12,183.1924253684002,0
,95,1,6331.0,0.6249999999999898,11666666.666666666,16.075803209727123,3.94161751939954,45985537.72632796,7263.550422733843,41.8,140.7,12,183.51980796816517,1
,95,2,46657.0,0.6250000000000198,11666666.666666666,16.055567195066256,3.9372080918049375,45934094.40439093,984.5059563279021,38.5,140.7,12,183.73432244603094,2
,95,3,90560.0,0.6250000000000215,11666666.666666666,15.273917838232249,3.7668866969508072,43947011.464426085,485.28060362661313,36.2,139.0,12,183.8146724662094,0
,95,4,48780.0,0.6249999999999624,11666666.666666666,15.333719564232027,3.7799174930461588,44099037.41887185,904.0393074799478,35.8,136.7,12,183.23946611880635,1
,95,5,72745.0,0.6250000000000213,11666666.666666666,16.04195910735794,3.9342428894932953,45899500.377421774,630.96433263347,34.5,134.4,12,183.5553370705314,2
,95,6,16424.0,0.6250000000000088,11666666.666666666,15.755721500997232,3.871871715067297,45171836.67578513,2750.3553748042577,34.1,131.9,12,183.48435872681142,0
,95,7,19867.0,0.6249999999999667,11666666.666666666,16.04163373562471,3.9341719909926245,45898673.228247285,2310.297137375914,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
96,,,304677.0,5.0,35000000.0,15.863264166557121,3.895305261892797,363299764.01410484,1192.4095485189391
,96,0,3313.0,0.6250000000000109,11666666.666666666,16.22470571768198,3.974063375882904,46364072.718633875,13994.588807314783,43.7,143.6,12,183.1924253684002,0
,96,1,6331.0,0.6249999999999891,11666666.666666666,16.075803209727123,3.94161751939954,45985537.72632796,7263.550422733843,41.8,140.7,12,183.51980796816517,1
,96,2,46657.0,0.625000000000019,11666666.666666666,16.05556719506625,3.9372080918049357,45934094.404390916,984.5059563279018,38.5,140.7,12,183.73432244603094,2
,96,3,90560.0,0.6250000000000188,11666666.666666666,15.273917838232228,3.7668866969508024,43947011.464426026,485.2806036266125,36.2,139.0,12,183.8146724662094,0
,96,4,48780.0,0.6249999999999613,11666666.666666666,15.333719564232018,3.7799174930461565,44099037.41887183,904.0393074799473,35.8,136.7,12,183.23946611880635,1
,96,5,72745.0,0.6250000000000226,11666666.666666666,16.041959107357954,3.9342428894932984,45899500.37742181,630.9643326334705,34.5,134.4,12,183.5553370705314,2
,96,6,16424.0,0.6250000000000099,11666666.666666666,15.755721500997243,3.871871715067299,45171836.675785154,2750.355374804259,34.1,131.9,12,183.48435872681142,0
,96,7,19867.0,0.6249999999999682,11666666.666666666,16.04163373562472,3.9341719909926267,45898673.22824731,2310.297137375915,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
97,,,304677.0,5.000000000000001,35000000.0,15.863264166557123,3.8953052618927972,363299764.01410484,1192.4095485189391
,97,0,3313.0,0.6250000000000123,11666666.666666666,16.224705717681992,3.9740633758829063,46364072.718633905,13994.588807314793,43.7,143.6,12,183.1924253684002,0
,97,1,6331.0,0.6249999999999875,11666666.666666666,16.075803209727113,3.941617519399538,45985537.72632794,7263.55042273384,41.8,140.7,12,183.51980796816517,1
,97,2,46657.0,0.6250000000000185,11666666.666666666,16.055567195066246,3.937208091804935,45934094.4043909,984.5059563279016,38.5,140.7,12,183.73432244603094,2
,97,3,90560.0,0.6250000000000171,11666666.666666666,15.273917838232213,3.7668866969507993,43947011.46442599,485.28060362661205,36.2,139.0,12,183.8146724662094,0
,97,4,48780.0,0.6249999999999605,11666666.666666666,15.33371956423201,3.779917493046155,44099037.418871805,904.0393074799468,35.8,136.7,12,183.23946611880635,1
,97,5,72745.0,0.6250000000000221,11666666.666666666,16.041959107357947,3.9342428894932966,45899500.37742179,630.9643326334702,34.5,134.4,12,183.5553370705314,2
,97,6,16424.0,0.6250000000000117,11666666.666666666,15.755721500997259,3.8718717150673028,45171836.6757852,2750.355374804262,34.1,131.9,12,183.48435872681142,0
,97,7,19867.0,0.6249999999999707,11666666.666666666,16.041633735624742,3.9341719909926316,45898673.22824737,2310.2971373759183,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
98,,,304677.0,5.000000000000001,35000000.0,15.863264166557123,3.8953052618927972,363299764.01410496,1192.4095485189396
,98,0,3313.0,0.6250000000000144,11666666.666666666,16.22470571768201,3.97406337588291,46364072.71863394,13994.588807314803,43.7,143.6,12,183.1924253684002,0
,98,1,6331.0,0.6249999999999853,11666666.666666666,16.075803209727095,3.941617519399534,45985537.726327896,7263.550422733833,41.8,140.7,12,183.51980796816517,1
,98,2,46657.0,0.6250000000000189,11666666.666666666,16.05556719506625,3.9372080918049357,45934094.404390916,984.5059563279018,38.5,140.7,12,183.73432244603094,2
,98,3,90560.0,0.6250000000000168,11666666.666666666,15.27391783823221,3.7668866969507984,43947011.46442598,485.280603626612,36.2,139.0,12,183.8146724662094,0
,98,4,48780.0,0.6249999999999603,11666666.666666666,15.33371956423201,3.779917493046155,44099037.418871805,904.0393074799468,35.8,136.7,12,183.23946611880635,1
,98,5,72745.0,0.6250000000000219,11666666.666666666,16.041959107357947,3.9342428894932966,45899500.37742179,630.9643326334702,34.5,134.4,12,183.5553370705314,2
,98,6,16424.0,0.6250000000000117,11666666.666666666,15.755721500997259,3.8718717150673028,45171836.6757852,2750.355374804262,34.1,131.9,12,183.48435872681142,0
,98,7,19867.0,0.6249999999999717,11666666.666666666,16.04163373562475,3.934171990992633,45898673.22824738,2310.2971373759187,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
99,,,304677.0,5.0,35000000.0,15.863264166557123,3.8953052618927972,363299764.01410496,1192.4095485189396
,99,0,3313.0,0.6250000000000168,11666666.666666666,16.224705717682024,3.974063375882913,46364072.71863398,13994.588807314814,43.7,143.6,12,183.1924253684002,0
,99,1,6331.0,0.624999999999984,11666666.666666666,16.075803209727088,3.9416175193995326,45985537.72632788,7263.550422733831,41.8,140.7,12,183.51980796816517,1
,99,2,46657.0,0.6250000000000195,11666666.666666666,16.055567195066256,3.9372080918049375,45934094.40439093,984.5059563279021,38.5,140.7,12,183.73432244603094,2
,99,3,90560.0,0.6250000000000158,11666666.666666666,15.273917838232203,3.766886696950797,43947011.464425966,485.2806036266118,36.2,139.0,12,183.8146724662094,0
,99,4,48780.0,0.6249999999999603,11666666.666666666,15.33371956423201,3.779917493046155,44099037.418871805,904.0393074799468,35.8,136.7,12,183.23946611880635,1
,99,5,72745.0,0.6250000000000214,11666666.666666666,16.04195910735794,3.9342428894932953,45899500.377421774,630.96433263347,34.5,134.4,12,183.5553370705314,2
,99,6,16424.0,0.6250000000000099,11666666.666666666,15.755721500997247,3.8718717150673,45171836.67578517,2750.35537480426,34.1,131.9,12,183.48435872681142,0
,99,7,19867.0,0.6249999999999726,11666666.666666666,16.041633735624757,3.9341719909926347,45898673.228247404,2310.29713737592,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
100,,,304677.0,5.0,35000000.0,15.863264166557123,3.8953052618927972,363299764.0141049,1192.4095485189393
,100,0,3313.0,0.6250000000000197,11666666.666666666,16.224705717682046,3.974063375882918,46364072.71863404,13994.588807314833,43.7,143.6,12,183.1924253684002,0
,100,1,6331.0,0.6249999999999809,11666666.666666666,16.075803209727063,3.941617519399527,45985537.726327814,7263.55042273382,41.8,140.7,12,183.51980796816517,1
,100,2,46657.0,0.6250000000000194,11666666.666666666,16.055567195066253,3.9372080918049366,45934094.40439092,984.505956327902,38.5,140.7,12,183.73432244603094,2
,100,3,90560.0,0.625000000000016,11666666.666666666,15.273917838232205,3.7668866969507975,43947011.464425966,485.2806036266118,36.2,139.0,12,183.8146724662094,0
,100,4,48780.0,0.6249999999999608,11666666.666666666,15.333719564232018,3.7799174930461565,44099037.41887183,904.0393074799473,35.8,136.7,12,183.23946611880635,1
,100,5,72745.0,0.6250000000000226,11666666.666666666,16.04195910735795,3.9342428894932975,45899500.377421804,630.9643326334703,34.5,134.4,12,183.5553370705314,2
,100,6,16424.0,0.6250000000000083,11666666.666666666,15.755721500997236,3.871871715067298,45171836.67578514,2750.355374804258,34.1,131.9,12,183.48435872681142,0
,100,7,19867.0,0.6249999999999722,11666666.666666666,16.041633735624753,3.934171990992634,45898673.22824739,2310.297137375919,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
101,,,304677.0,4.999999999999999,35000000.0,15.863264166557123,3.8953052618927972,363299764.01410484,1192.4095485189391
,101,0,3313.0,0.6250000000000215,11666666.666666666,16.224705717682056,3.97406337588292,46364072.71863406,13994.58880731484,43.7,143.6,12,183.1924253684002,0
,101,1,6331.0,0.624999999999979,11666666.666666666,16.075803209727052,3.9416175193995246,45985537.726327784,7263.550422733815,41.8,140.7,12,183.51980796816517,1
,101,2,46657.0,0.62500000000002,11666666.666666666,16.055567195066256,3.9372080918049375,45934094.40439093,984.5059563279021,38.5,140.7,12,183.73432244603094,2
,101,3,90560.0,0.6250000000000173,11666666.666666666,15.273917838232213,3.7668866969507993,43947011.46442599,485.28060362661205,36.2,139.0,12,183.8146724662094,0
,101,4,48780.0,0.6249999999999617,11666666.666666666,15.333719564232029,3.779917493046159,44099037.41887186,904.0393074799479,35.8,136.7,12,183.23946611880635,1
,101,5,72745.0,0.6250000000000238,11666666.666666666,16.04195910735796,3.9342428894932997,45899500.377421826,630.9643326334707,34.5,134.4,12,183.5553370705314,2
,101,6,16424.0,0.6250000000000054,11666666.666666666,15.755721500997213,3.8718717150672926,45171836.67578508,2750.3553748042546,34.1,131.9,12,183.48435872681142,0
,101,7,19867.0,0.6249999999999708,11666666.666666666,16.041633735624742,3.9341719909926316,45898673.22824737,2310.2971373759183,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
102,,,304677.0,4.999999999999999,35000000.0,15.863264166557123,3.8953052618927972,363299764.01410496,1192.4095485189396
,102,0,3313.0,0.6250000000000233,11666666.666666666,16.22470571768207,3.974063375882923,46364072.7186341,13994.58880731485,43.7,143.6,12,183.1924253684002,0
,102,1,6331.0,0.6249999999999776,11666666.666666666,16.07580320972704,3.9416175193995224,45985537.72632776,7263.5504227338115,41.8,140.7,12,183.51980796816517,1
,102,2,46657.0,0.6250000000000205,11666666.666666666,16.05556719506626,3.937208091804938,45934094.40439094,984.5059563279024,38.5,140.7,12,183.73432244603094,2
,102,3,90560.0,0.6250000000000203,11666666.666666666,15.27391783823224,3.766886696950805,43947011.464426056,485.2806036266128,36.2,139.0,12,183.8146724662094,0
,102,4,48780.0,0.6249999999999621,11666666.666666666,15.333719564232034,3.77991749304616,44099037.418871865,904.039307479948,35.8,136.7,12,183.23946611880635,1
,102,5,72745.0,0.6250000000000242,11666666.666666666,16.04195910735796,3.9342428894932997,45899500.377421826,630.9643326334707,34.5,134.4,12,183.5553370705314,2
,102,6,16424.0,0.6250000000000022,11666666.666666666,15.755721500997186,3.871871715067287,45171836.67578501,2750.3553748042505,34.1,131.9,12,183.48435872681142,0
,102,7,19867.0,0.6249999999999692,11666666.666666666,16.041633735624732,3.934171990992629,45898673.22824734,2310.297137375917,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
103,,,304677.0,5.0,35000000.0,15.863264166557121,3.895305261892797,363299764.01410484,1192.4095485189391
,103,0,3313.0,0.6250000000000232,11666666.666666666,16.224705717682063,3.974063375882922,46364072.718634084,13994.588807314845,43.7,143.6,12,183.1924253684002,0
,103,1,6331.0,0.6249999999999747,11666666.666666666,16.075803209727017,3.941617519399517,45985537.726327695,7263.5504227338015,41.8,140.7,12,183.51980796816517,1
,103,2,46657.0,0.6250000000000207,11666666.666666666,16.05556719506626,3.937208091804938,45934094.40439094,984.5059563279024,38.5,140.7,12,183.73432244603094,2
,103,3,90560.0,0.6250000000000243,11666666.666666666,15.273917838232268,3.7668866969508112,43947011.46442613,485.28060362661364,36.2,139.0,12,183.8146724662094,0
,103,4,48780.0,0.6249999999999649,11666666.666666666,15.333719564232059,3.7799174930461654,44099037.418871924,904.0393074799492,35.8,136.7,12,183.23946611880635,1
,103,5,72745.0,0.6250000000000251,11666666.666666666,16.041959107357968,3.9342428894933015,45899500.37742185,630.964332633471,34.5,134.4,12,183.5553370705314,2
,103,6,16424.0,0.6249999999999999,11666666.666666666,15.755721500997165,3.8718717150672823,45171836.67578496,2750.3553748042473,34.1,131.9,12,183.48435872681142,0
,103,7,19867.0,0.6249999999999672,11666666.666666666,16.041633735624714,3.9341719909926254,45898673.22824729,2310.2971373759146,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
104,,,304677.0,4.999999999999999,35000000.0,15.86326416655712,3.8953052618927964,363299764.01410484,1192.4095485189391
,104,0,3313.0,0.6250000000000224,11666666.666666666,16.224705717682056,3.97406337588292,46364072.71863406,13994.58880731484,43.7,143.6,12,183.1924253684002,0
,104,1,6331.0,0.6249999999999728,11666666.666666666,16.075803209727002,3.941617519399514,45985537.72632766,7263.550422733795,41.8,140.7,12,183.51980796816517,1
,104,2,46657.0,0.6250000000000199,11666666.666666666,16.055567195066253,3.9372080918049366,45934094.40439092,984.505956327902,38.5,140.7,12,183.73432244603094,2
,104,3,90560.0,0.6250000000000285,11666666.666666666,15.273917838232302,3.766886696950819,43947011.46442622,485.2806036266146,36.2,139.0,12,183.8146724662094,0
,104,4,48780.0,0.6249999999999676,11666666.666666666,15.333719564232078,3.77991749304617,44099037.41887198,904.0393074799504,35.8,136.7,12,183.23946611880635,1
,104,5,72745.0,0.6250000000000244,11666666.666666666,16.041959107357965,3.9342428894933006,45899500.37742184,630.9643326334709,34.5,134.4,12,183.5553370705314,2
,104,6,16424.0,0.6249999999999962,11666666.666666666,15.755721500997135,3.8718717150672757,45171836.67578488,2750.3553748042423,34.1,131.9,12,183.48435872681142,0
,104,7,19867.0,0.6249999999999671,11666666.666666666,16.04163373562471,3.9341719909926245,45898673.228247285,2310.297137375914,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
105,,,304677.0,4.999999999999999,35000000.0,15.863264166557116,3.8953052618927955,363299764.01410484,1192.4095485189391
,105,0,3313.0,0.6250000000000215,11666666.666666666,16.224705717682046,3.974063375882918,46364072.71863404,13994.588807314833,43.7,143.6,12,183.1924253684002,0
,105,1,6331.0,0.6249999999999724,11666666.666666666,16.075803209726995,3.941617519399512,45985537.72632764,7263.550422733793,41.8,140.7,12,183.51980796816517,1
,105,2,46657.0,0.6250000000000202,11666666.666666666,16.05556719506626,3.937208091804938,45934094.40439094,984.5059563279024,38.5,140.7,12,183.73432244603094,2
,105,3,90560.0,0.6250000000000319,11666666.666666666,15.273917838232329,3.7668866969508246,43947011.46442629,485.28060362661535,36.2,139.0,12,183.8146724662094,0
,105,4,48780.0,0.6249999999999706,11666666.666666666,15.3337195642321,3.7799174930461747,44099037.418872036,904.0393074799515,35.8,136.7,12,183.23946611880635,1
,105,5,72745.0,0.625000000000023,11666666.666666666,16.041959107357954,3.9342428894932984,45899500.37742181,630.9643326334705,34.5,134.4,12,183.5553370705314,2
,105,6,16424.0,0.6249999999999936,11666666.666666666,15.755721500997112,3.871871715067271,45171836.67578483,2750.355374804239,34.1,131.9,12,183.48435872681142,0
,105,7,19867.0,0.6249999999999662,11666666.666666666,16.041633735624703,3.9341719909926227,45898673.22824726,2310.297137375913,31.9,130.2,12,183.80015252764147,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI_db[dB],beam_bps_per_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
106,,,304677.0,4.999999999999999,35000000.0,15.863264166557116,3.8953052618927955,363299764.01410484,1192.4095485189391
,106,0,3313.0,0.6250000000000207,11666666.666666666,16.22470571768204,3.974063375882916,46364072.71863402,13994.588807314825,43.7,143.6,12,183.1924253684002,0
,106,1,6331.0,0.6249999999999731,11666666.666666666,16.075803209727,3.941617519399513,45985537.72632765,7263.550422733794,41.8,140.7,12,183.51980796816517,1
,106,2,46657.0,0.6250000000000203,11666666.666666666,16.05556719506626,3.937208091804938,45934094.40439094,984.5059563279024,38.5,140.7,12,183.73432244603094,2
,106,3,90560.0,0.6250000000000346,11666666.666666666,15.273917838232355,3.7668866969508303,43947011.46442635,485.2806036266161,36.2,139.0,12,183.8146724662094,0
,106,4,48780.0,0.6249999999999725,11666666.666666666,15.333719564232112,3.7799174930461774,44099037.418872066,904.0393074799522,35.8,136.7,12,183.23946611880635,1
,106,5,72745.0,0.625000000000021,11666666.666666666,16.04195910735794,3.9342428894932953,45899500.377421774,630.96433263347,34.5,134.4,12,183.5553370705314,2
