,7,0,286636.0,0.20000000000000362,11666666.666666666,12.057897419246421,3.066115847653795,35771351.55596094,124.79713488871229,34.8,135.2,12,183.72379537666362,0
,7,1,0.0,0.19999999999999912,11666666.666666666,5.92014712128461,1.7287000577279166,20168167.340159025,0,37.2,134.0,12,183.58202076427028,1
,7,2,3090.0,0.19999999999999718,11666666.666666666,5.870464538369642,1.717874222910745,20041865.93395869,6486.040755326437,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
8,,,289726.0,0.5999999999999999,35000000.0,9.000804004173052,2.399975192509308,75981384.83007866,262.252558728173
,8,0,286636.0,0.2000000000000038,11666666.666666666,12.057897419246423,3.0661158476537955,35771351.555960946,124.79713488871232,34.8,135.2,12,183.72379537666362,0
,8,1,0.0,0.19999999999999923,11666666.666666666,5.920147121284617,1.728700057727918,20168167.34015904,0,37.2,134.0,12,183.58202076427028,1
,8,2,3090.0,0.19999999999999685,11666666.666666666,5.870464538369634,1.7178742229107433,20041865.933958672,6486.040755326431,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
9,,,289726.0,0.6,35000000.0,9.000804004173057,2.3999751925093094,75981384.83007869,262.25255872817314
,9,0,286636.0,0.20000000000000406,11666666.666666666,12.05789741924643,3.0661158476537973,35771351.55596097,124.7971348887124,34.8,135.2,12,183.72379537666362,0
,9,1,0.0,0.19999999999999932,11666666.666666666,5.9201471212846215,1.7287000577279192,20168167.340159055,0,37.2,134.0,12,183.58202076427028,1
,9,2,3090.0,0.19999999999999662,11666666.666666666,5.870464538369627,1.717874222910742,20041865.933958657,6486.040755326426,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
10,,,289726.0,0.6,35000000.0,9.000804004173055,2.399975192509309,75981384.83007866,262.252558728173
,10,0,286636.0,0.20000000000000398,11666666.666666666,12.057897419246428,3.066115847653797,35771351.55596096,124.79713488871238,34.8,135.2,12,183.72379537666362,0
,10,1,0.0,0.1999999999999996,11666666.666666666,5.920147121284629,1.7287000577279206,20168167.340159073,0,37.2,134.0,12,183.58202076427028,1
,10,2,3090.0,0.19999999999999643,11666666.666666666,5.870464538369619,1.7178742229107402,20041865.933958635,6486.0407553264195,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
11,,,289726.0,0.6,35000000.0,9.000804004173053,2.3999751925093085,75981384.83007866,262.252558728173
,11,0,286636.0,0.20000000000000387,11666666.666666666,12.057897419246427,3.0661158476537964,35771351.55596095,124.79713488871235,34.8,135.2,12,183.72379537666362,0
,11,1,0.0,0.19999999999999982,11666666.666666666,5.920147121284637,1.7287000577279223,20168167.340159092,0,37.2,134.0,12,183.58202076427028,1
,11,2,3090.0,0.19999999999999632,11666666.666666666,5.870464538369616,1.7178742229107393,20041865.933958624,6486.040755326416,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
12,,,289726.0,0.6000000000000001,35000000.0,9.000804004173052,2.399975192509308,75981384.83007866,262.252558728173
,12,0,286636.0,0.20000000000000376,11666666.666666666,12.057897419246423,3.0661158476537955,35771351.555960946,124.79713488871232,34.8,135.2,12,183.72379537666362,0
,12,1,0.0,0.19999999999999998,11666666.666666666,5.92014712128464,1.7287000577279232,20168167.340159103,0,37.2,134.0,12,183.58202076427028,1
,12,2,3090.0,0.1999999999999963,11666666.666666666,5.870464538369613,1.7178742229107389,20041865.93395862,6486.040755326414,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
13,,,289726.0,0.6,35000000.0,9.000804004173053,2.3999751925093085,75981384.83007866,262.252558728173
,13,0,286636.0,0.20000000000000387,11666666.666666666,12.057897419246427,3.0661158476537964,35771351.55596095,124.79713488871235,34.8,135.2,12,183.72379537666362,0
,13,1,0.0,0.1999999999999996,11666666.666666666,5.920147121284629,1.7287000577279206,20168167.340159073,0,37.2,134.0,12,183.58202076427028,1
,13,2,3090.0,0.19999999999999651,11666666.666666666,5.870464538369621,1.7178742229107407,20041865.93395864,6486.04075532642,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
14,,,289726.0,0.6000000000000001,35000000.0,9.000804004173052,2.399975192509308,75981384.83007866,262.252558728173
,14,0,286636.0,0.20000000000000376,11666666.666666666,12.057897419246423,3.0661158476537955,35771351.555960946,124.79713488871232,34.8,135.2,12,183.72379537666362,0
,14,1,0.0,0.1999999999999992,11666666.666666666,5.920147121284613,1.728700057727917,20168167.340159032,0,37.2,134.0,12,183.58202076427028,1
,14,2,3090.0,0.19999999999999707,11666666.666666666,5.87046453836964,1.7178742229107447,20041865.933958687,6486.040755326436,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
15,,,289726.0,0.6,35000000.0,9.00080400417305,2.3999751925093076,75981384.83007866,262.252558728173
,15,0,286636.0,0.20000000000000354,11666666.666666666,12.05789741924642,3.0661158476537946,35771351.55596094,124.79713488871229,34.8,135.2,12,183.72379537666362,0
,15,1,0.0,0.1999999999999991,11666666.666666666,5.920147121284607,1.7287000577279161,20168167.34015902,0,37.2,134.0,12,183.58202076427028,1
,15,2,3090.0,0.19999999999999735,11666666.666666666,5.870464538369648,1.7178742229107464,20041865.933958706,6486.040755326442,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
16,,,289726.0,0.5999999999999999,35000000.0,9.000804004173048,2.399975192509307,75981384.83007865,262.25255872817297
,16,0,286636.0,0.20000000000000331,11666666.666666666,12.057897419246416,3.066115847653794,35771351.55596093,124.79713488871228,34.8,135.2,12,183.72379537666362,0
,16,1,0.0,0.19999999999999907,11666666.666666666,5.920147121284605,1.7287000577279152,20168167.34015901,0,37.2,134.0,12,183.58202076427028,1
,16,2,3090.0,0.1999999999999975,11666666.666666666,5.870464538369649,1.7178742229107464,20041865.933958706,6486.040755326442,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
17,,,289726.0,0.6000000000000001,35000000.0,9.000804004173041,2.399975192509306,75981384.83007865,262.25255872817297
,17,0,286636.0,0.20000000000000295,11666666.666666666,12.057897419246405,3.0661158476537915,35771351.5559609,124.79713488871216,34.8,135.2,12,183.72379537666362,0
,17,1,0.0,0.19999999999999887,11666666.666666666,5.920147121284592,1.7287000577279126,20168167.34015898,0,37.2,134.0,12,183.58202076427028,1
,17,2,3090.0,0.19999999999999823,11666666.666666666,5.87046453836967,1.7178742229107513,20041865.933958765,6486.040755326461,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
18,,,289726.0,0.6000000000000001,35000000.0,9.000804004173041,2.399975192509306,75981384.83007865,262.25255872817297
,18,0,286636.0,0.20000000000000295,11666666.666666666,12.057897419246405,3.0661158476537915,35771351.5559609,124.79713488871216,34.8,135.2,12,183.72379537666362,0
,18,1,0.0,0.19999999999999885,11666666.666666666,5.920147121284591,1.7287000577279126,20168167.34015898,0,37.2,134.0,12,183.58202076427028,1
,18,2,3090.0,0.19999999999999823,11666666.666666666,5.87046453836967,1.7178742229107513,20041865.933958765,6486.040755326461,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
19,,,289726.0,0.6,35000000.0,9.000804004173046,2.3999751925093067,75981384.83007865,262.25255872817297
,19,0,286636.0,0.20000000000000326,11666666.666666666,12.057897419246412,3.0661158476537933,35771351.55596092,124.79713488871225,34.8,135.2,12,183.72379537666362,0
,19,1,0.0,0.19999999999999896,11666666.666666666,5.920147121284599,1.7287000577279144,20168167.340159,0,37.2,134.0,12,183.58202076427028,1
,19,2,3090.0,0.19999999999999776,11666666.666666666,5.870464538369657,1.7178742229107482,20041865.933958728,6486.0407553264495,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
20,,,289726.0,0.6000000000000001,35000000.0,9.000804004173046,2.3999751925093067,75981384.83007866,262.252558728173
,20,0,286636.0,0.20000000000000323,11666666.666666666,12.057897419246412,3.0661158476537933,35771351.55596092,124.79713488871225,34.8,135.2,12,183.72379537666362,0
,20,1,0.0,0.19999999999999912,11666666.666666666,5.920147121284604,1.7287000577279152,20168167.34015901,0,37.2,134.0,12,183.58202076427028,1
,20,2,3090.0,0.1999999999999977,11666666.666666666,5.870464538369654,1.7178742229107478,20041865.933958724,6486.040755326448,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
21,,,289726.0,0.6,35000000.0,9.000804004173045,2.3999751925093067,75981384.83007863,262.2525587281729
,21,0,286636.0,0.20000000000000318,11666666.666666666,12.05789741924641,3.066115847653793,35771351.555960916,124.79713488871222,34.8,135.2,12,183.72379537666362,0
,21,1,0.0,0.19999999999999948,11666666.666666666,5.920147121284616,1.728700057727918,20168167.34015904,0,37.2,134.0,12,183.58202076427028,1
,21,2,3090.0,0.19999999999999732,11666666.666666666,5.8704645383696406,1.7178742229107447,20041865.933958687,6486.040755326436,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
22,,,289726.0,0.5999999999999999,35000000.0,9.00080400417304,2.3999751925093054,75981384.83007863,262.2525587281729
,22,0,286636.0,0.20000000000000284,11666666.666666666,12.057897419246403,3.0661158476537915,35771351.5559609,124.79713488871216,34.8,135.2,12,183.72379537666362,0
,22,1,0.0,0.1999999999999998,11666666.666666666,5.920147121284623,1.7287000577279192,20168167.340159055,0,37.2,134.0,12,183.58202076427028,1
,22,2,3090.0,0.1999999999999973,11666666.666666666,5.870464538369636,1.7178742229107438,20041865.933958676,6486.040755326432,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
23,,,289726.0,0.6000000000000001,35000000.0,9.000804004173036,2.3999751925093045,75981384.83007863,262.2525587281729
,23,0,286636.0,0.2000000000000025,11666666.666666666,12.057897419246398,3.06611584765379,35771351.555960886,124.79713488871212,34.8,135.2,12,183.72379537666362,0
,23,1,0.0,0.20000000000000026,11666666.666666666,5.920147121284635,1.728700057727922,20168167.34015909,0,37.2,134.0,12,183.58202076427028,1
,23,2,3090.0,0.19999999999999724,11666666.666666666,5.87046453836963,1.7178742229107424,20041865.93395866,6486.040755326428,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
24,,,289726.0,0.6,35000000.0,9.00080400417303,2.3999751925093036,75981384.83007862,262.25255872817286
,24,0,286636.0,0.200000000000002,11666666.666666666,12.057897419246386,3.0661158476537875,35771351.55596085,124.79713488871198,34.8,135.2,12,183.72379537666362,0
,24,1,0.0,0.20000000000000068,11666666.666666666,5.920147121284644,1.7287000577279241,20168167.340159114,0,37.2,134.0,12,183.58202076427028,1
,24,2,3090.0,0.19999999999999726,11666666.666666666,5.8704645383696255,1.7178742229107415,20041865.93395865,6486.040755326424,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
25,,,289726.0,0.6,35000000.0,9.00080400417303,2.3999751925093036,75981384.83007862,262.25255872817286
,25,0,286636.0,0.20000000000000195,11666666.666666666,12.057897419246386,3.0661158476537875,35771351.55596085,124.79713488871198,34.8,135.2,12,183.72379537666362,0
,25,1,0.0,0.20000000000000073,11666666.666666666,5.920147121284645,1.7287000577279241,20168167.340159114,0,37.2,134.0,12,183.58202076427028,1
,25,2,3090.0,0.19999999999999732,11666666.666666666,5.8704645383696255,1.7178742229107415,20041865.93395865,6486.040755326424,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
26,,,289726.0,0.5999999999999999,35000000.0,9.00080400417303,2.3999751925093036,75981384.8300786,262.25255872817286
,26,0,286636.0,0.20000000000000204,11666666.666666666,12.057897419246386,3.0661158476537875,35771351.55596085,124.79713488871198,34.8,135.2,12,183.72379537666362,0
,26,1,0.0,0.20000000000000065,11666666.666666666,5.920147121284643,1.7287000577279237,20168167.340159107,0,37.2,134.0,12,183.58202076427028,1
,26,2,3090.0,0.19999999999999724,11666666.666666666,5.8704645383696255,1.7178742229107415,20041865.93395865,6486.040755326424,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
27,,,289726.0,0.6000000000000001,35000000.0,9.000804004173034,2.399975192509304,75981384.83007862,262.25255872817286
,27,0,286636.0,0.20000000000000223,11666666.666666666,12.057897419246391,3.0661158476537884,35771351.555960864,124.79713488871204,34.8,135.2,12,183.72379537666362,0
,27,1,0.0,0.20000000000000076,11666666.666666666,5.920147121284646,1.7287000577279246,20168167.34015912,0,37.2,134.0,12,183.58202076427028,1
,27,2,3090.0,0.19999999999999707,11666666.666666666,5.870464538369621,1.7178742229107407,20041865.93395864,6486.04075532642,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
28,,,289726.0,0.6000000000000001,35000000.0,9.000804004173036,2.3999751925093045,75981384.83007863,262.2525587281729
,28,0,286636.0,0.2000000000000024,11666666.666666666,12.057897419246395,3.0661158476537893,35771351.55596087,124.79713488871207,34.8,135.2,12,183.72379537666362,0
,28,1,0.0,0.2000000000000012,11666666.666666666,5.920147121284664,1.7287000577279286,20168167.340159167,0,37.2,134.0,12,183.58202076427028,1
,28,2,3090.0,0.19999999999999646,11666666.666666666,5.870464538369601,1.7178742229107362,20041865.933958586,6486.040755326403,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
29,,,289726.0,0.6,35000000.0,9.000804004173036,2.3999751925093045,75981384.83007863,262.2525587281729
,29,0,286636.0,0.20000000000000248,11666666.666666666,12.057897419246398,3.06611584765379,35771351.555960886,124.79713488871212,34.8,135.2,12,183.72379537666362,0
,29,1,0.0,0.2000000000000015,11666666.666666666,5.920147121284677,1.7287000577279312,20168167.340159196,0,37.2,134.0,12,183.58202076427028,1
,29,2,3090.0,0.199999999999996,11666666.666666666,5.870464538369587,1.717874222910733,20041865.933958553,6486.040755326392,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
30,,,289726.0,0.6,35000000.0,9.000804004173036,2.3999751925093045,75981384.83007863,262.2525587281729
,30,0,286636.0,0.20000000000000248,11666666.666666666,12.057897419246398,3.06611584765379,35771351.555960886,124.79713488871212,34.8,135.2,12,183.72379537666362,0
,30,1,0.0,0.20000000000000162,11666666.666666666,5.92014712128468,1.7287000577279317,20168167.3401592,0,37.2,134.0,12,183.58202076427028,1
,30,2,3090.0,0.19999999999999588,11666666.666666666,5.870464538369584,1.7178742229107322,20041865.93395854,6486.0407553263885,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
31,,,289726.0,0.6,35000000.0,9.00080400417303,2.3999751925093036,75981384.83007862,262.25255872817286
,31,0,286636.0,0.20000000000000207,11666666.666666666,12.057897419246387,3.066115847653788,35771351.55596086,124.79713488871201,34.8,135.2,12,183.72379537666362,0
,31,1,0.0,0.20000000000000187,11666666.666666666,5.920147121284684,1.7287000577279326,20168167.34015921,0,37.2,134.0,12,183.58202076427028,1
,31,2,3090.0,0.19999999999999604,11666666.666666666,5.870464538369584,1.7178742229107322,20041865.93395854,6486.0407553263885,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
32,,,289726.0,0.6,35000000.0,9.000804004173029,2.399975192509303,75981384.8300786,262.25255872817286
,32,0,286636.0,0.20000000000000184,11666666.666666666,12.057897419246382,3.0661158476537866,35771351.55596084,124.79713488871197,34.8,135.2,12,183.72379537666362,0
,32,1,0.0,0.20000000000000184,11666666.666666666,5.920147121284679,1.7287000577279317,20168167.3401592,0,37.2,134.0,12,183.58202076427028,1
,32,2,3090.0,0.19999999999999632,11666666.666666666,5.870464538369591,1.717874222910734,20041865.933958564,6486.040755326396,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
33,,,289726.0,0.6000000000000001,35000000.0,9.000804004173027,2.3999751925093027,75981384.8300786,262.25255872817286
,33,0,286636.0,0.20000000000000168,11666666.666666666,12.05789741924638,3.066115847653786,35771351.555960834,124.79713488871194,34.8,135.2,12,183.72379537666362,0
,33,1,0.0,0.2000000000000021,11666666.666666666,5.9201471212846855,1.728700057727933,20168167.34015922,0,37.2,134.0,12,183.58202076427028,1
,33,2,3090.0,0.19999999999999626,11666666.666666666,5.870464538369586,1.717874222910733,20041865.933958553,6486.040755326392,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
34,,,289726.0,0.6000000000000001,35000000.0,9.000804004173023,2.399975192509302,75981384.8300786,262.25255872817286
,34,0,286636.0,0.20000000000000154,11666666.666666666,12.057897419246375,3.0661158476537853,35771351.55596083,124.79713488871191,34.8,135.2,12,183.72379537666362,0
,34,1,0.0,0.20000000000000223,11666666.666666666,5.92014712128469,1.728700057727934,20168167.340159226,0,37.2,134.0,12,183.58202076427028,1
,34,2,3090.0,0.19999999999999624,11666666.666666666,5.870464538369584,1.7178742229107322,20041865.93395854,6486.0407553263885,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
35,,,289726.0,0.5999999999999999,35000000.0,9.000804004173018,2.3999751925093005,75981384.83007859,262.2525587281728
,35,0,286636.0,0.20000000000000118,11666666.666666666,12.057897419246368,3.0661158476537835,35771351.555960804,124.79713488871182,34.8,135.2,12,183.72379537666362,0
,35,1,0.0,0.2000000000000024,11666666.666666666,5.920147121284691,1.7287000577279343,20168167.340159234,0,37.2,134.0,12,183.58202076427028,1
,35,2,3090.0,0.19999999999999635,11666666.666666666,5.870464538369584,1.7178742229107322,20041865.93395854,6486.0407553263885,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
36,,,289726.0,0.5999999999999999,35000000.0,9.000804004173018,2.3999751925093005,75981384.83007859,262.2525587281728
,36,0,286636.0,0.20000000000000104,11666666.666666666,12.057897419246366,3.066115847653783,35771351.555960804,124.79713488871182,34.8,135.2,12,183.72379537666362,0
,36,1,0.0,0.20000000000000226,11666666.666666666,5.920147121284685,1.728700057727933,20168167.34015922,0,37.2,134.0,12,183.58202076427028,1
,36,2,3090.0,0.19999999999999662,11666666.666666666,5.870464538369592,1.717874222910734,20041865.933958564,6486.040755326396,37.2,136.4,12,183.92008513842333,1

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[beam_bps],beam_bps/user,latitude,longitude,sat_radius,beam_radius,freq
37,,,289726.0,0.6,35000000.0,9.000804004173013,2.3999751925092996,75981384.83007857,262.25255872817274
