iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[bps],bps/user,latitude,longitude,sat_radius,beam_radius
,0,43,28784.0,0.0370335261040734,11674176.800229823,3.25064706754325,1.2,14009012.160275787,486.69441913131556,34.820998790852094,133.601,39.99001456907023,52.2924485299202
,0,44,26180.0,0.03702808751699202,11656311.149266945,3.3680932374692034,1.2,13987573.379120333,534.2846974453909,34.80100029557792,134.401,40.009999378903316,55.120753493134536
,0,45,160058.0,0.03702269174093109,11669512.050503232,3.3244063253597185,1.2,14003414.460603878,87.48962538957052,34.80100016619263,135.201,39.99000004372367,55.128370693344316
,0,46,131940.0,0.03701733830980442,11674176.800229823,3.244926031410272,1.2,14009012.160275787,106.17714233951635,34.78100023882083,136.001,39.99000007749749,53.591950560928694
,0,47,82827.0,0.03701202650963697,11656311.149266945,3.591916255490416,1.2,13987573.379120333,168.87697706207317,34.78100000154196,136.80100000000002,40.00999764045198,53.4630573246372
,0,48,38505.0,0.03700675663291889,11669512.050503232,3.21566307843431,1.2,14003414.460603878,363.6778200390567,34.80100054154053,137.601,39.99000008630621,55.384342639589306
,0,49,28073.0,0.03700152787657085,11674176.800229823,3.265208239154994,1.2,14009012.160275787,499.0208442373735,34.80099980004191,138.401,40.00999988401309,54.95114775138432
,0,50,7990.0,0.03699633978321408,11656311.149266945,3.709343107003223,1.2,13987573.379120333,1750.6349660976637,34.80099962069143,139.201,40.00999837300815,52.292196806952454
,0,51,3135.0,0.03699119257625641,11669512.050503232,3.4580508995644306,1.2,14003414.460603878,4466.798871006022,34.80099955988272,140.001,40.00999989518304,55.08065047650628
,0,52,132.0,0.036986085329060746,11674176.800229823,3.753406179507379,1.2,14009012.160275787,106128.8800020893,34.80100000141625,140.80100000000002,39.990000049760944,54.92359610390881
,0,53,1914.0,0.036981018187441594,11674176.800229823,3.644778481548632,1.2,14009012.160275787,7319.233103592365,35.6010002527869,132.401,40.00999857605573,54.26009085653639
,0,54,9934.0,0.036975990388948866,11656311.149266945,3.915479570654916,1.2,13987573.379120333,1408.0504710207704,35.581000929834126,133.201,40.00999994949188,56.15036335251642
,0,55,4060.0,0.036971002039938215,11669512.050503232,3.8039413590385656,1.2,14003414.460603878,3449.116862217704,35.60099980080817,134.001,39.99000006361693,46.21884709617737
,0,56,6792.0,0.03696605260156236,11674176.800229823,3.387487464647335,1.2,14009012.160275787,2062.575406401029,35.58100139169982,134.80100000000002,40.0099970310959,54.604152031347745
,0,57,4292.0,0.03696114145825143,11656311.149266945,3.5721126959316924,1.2,13987573.379120333,3258.987273793181,35.581000165547,135.601,39.990004807388544,53.171474032614405
,0,58,30323.0,0.036956268836874445,11669512.050503232,3.220626570545426,1.2,14003414.460603878,461.8083455002433,35.58100028872123,136.401,40.009998709747045,54.528665847749416
,0,59,54227.0,0.03695143409673601,11674176.800229823,3.091908867203645,1.2,14009012.160275787,258.34016560524805,35.62099974641616,137.201,39.99000619592903,55.87751781240516
,0,60,12304.0,0.03694663671526833,11656311.149266945,3.559267256649253,1.2,13987573.379120333,1136.8313864694678,35.620999595111975,138.001,39.99000006495827,52.665014749064724
,0,61,56015.0,0.036941876894054926,11669512.050503232,3.3619222335680643,1.2,14003414.460603878,249.99400982957917,35.581003454268384,138.80100000000002,40.00999993432592,56.164300804212616
,0,62,440867.0,0.03693715393885025,11674176.800229823,3.416029442343513,1.2,14009012.160275787,31.776050737015442,35.600999711706976,139.601,40.00999868636679,54.9525418214205
,0,63,97388.0,0.036932467430632304,11656311.149266945,3.86613955810353,1.2,13987573.379120333,143.62727830041004,35.60099990655041,140.401,40.00999993592992,54.49470284039249
,0,64,1951.0,0.03692781759808614,11669512.050503232,3.7573319693099734,1.2,14003414.460603878,7177.557386265442,35.62099988331293,141.201,40.00999925079792,52.922391496117356
,0,65,153.0,0.03692320371299568,11669512.050503232,3.947723413232926,1.2,14003414.460603878,91525.58470982927,36.400999594758524,132.80100000000002,40.00999988882231,55.24691027931892
,0,66,125.0,0.036918625855722906,11674176.800229823,3.745897200226776,1.2,14009012.160275787,112072.09728220629,36.38100102219586,133.601,39.990000063078405,53.78027004675472
,0,67,8054.0,0.03691408348870268,11674176.800229823,3.3435421889113277,1.2,14009012.160275787,1739.3856667836835,36.42099582322484,136.001,40.009999902494656,57.598670713598715
,0,68,21753.0,0.03690957614627867,11656311.149266945,3.605690525835154,1.2,13987573.379120333,643.0181298726766,36.40100009001988,136.80100000000002,39.990002150088515,52.134408611457125
,0,69,11368.0,0.03690510394096443,11669512.050503232,3.197218281138804,1.2,14003414.460603878,1231.827450792037,36.40100040565963,137.601,39.99000010486912,55.01713301784355
,0,70,27861.0,0.03690066627918577,11674176.800229823,3.0574586041038194,1.2,14009012.160275787,502.81799505673837,36.40099988356299,138.401,40.009999881162585,55.251859905983785
,0,71,50962.0,0.03689626276639154,11656311.149266945,3.3410631486438764,1.2,13987573.379120333,274.4706522334354,36.42099946370185,139.201,39.99000005490179,54.10402475517855
,0,72,64551.0,0.03689189344606649,11669512.050503232,3.2159473837744006,1.2,14003414.460603878,216.93567040950376,36.38100016647691,140.001,40.009998918106135,54.740750749888804
,0,73,13316.0,0.0368875576855621,11674176.800229823,3.4507678244719306,1.2,14009012.160275787,1052.043568659942,36.40099994339523,140.80100000000002,39.99000018742396,55.32568722469584
,0,74,1455.0,0.0368832554794432,11669512.050503232,3.758696052251687,1.2,14003414.460603878,9624.339835466582,37.200999921847846,136.401,40.00998944195573,54.66838057255881
,0,75,7538.0,0.0368789868032121,11674176.800229823,3.4907226412153998,1.2,14009012.160275787,1858.4521305751907,37.20100046905205,137.201,39.99000007568096,52.678113532774326
,0,76,3789.0,0.036874750871150365,11656311.149266945,3.631412116513573,1.2,13987573.379120333,3691.6266505991907,37.20100024665522,138.001,40.009867218318824,54.504856130032714
,0,77,12031.0,0.03687054778771507,11669512.050503232,3.476353888432764,1.2,14003414.460603878,1163.9443488158822,37.18100023212369,138.80100000000002,40.009998431511086,54.39684418992473
,0,78,5228.0,0.03686637707574024,11674176.800229823,3.3763520681510206,1.2,14009012.160275787,2679.6121194100588,37.20099969779227,139.601,40.00999993099677,54.698393819230105
,0,79,17113.0,0.03686223830750081,11656311.149266945,3.5568674682189068,1.2,13987573.379120333,817.365358447983,37.22099967031595,140.401,40.00999858738478,54.76589942772136
,0,80,3802.0,0.03685813154399075,11669512.050503232,3.5834757182117234,1.2,14003414.460603878,3683.170557760094,37.20099992515218,141.201,40.00999831810289,52.930721606501166
,0,81,7941.0,0.03685405650611519,11674176.800229823,3.5595844084806236,1.2,14009012.160275787,1764.1370306354095,37.98100132890915,138.401,39.990000114219086,52.72069507529961
,0,82,11846.0,0.036850012741894776,11656311.149266945,3.581521359483925,1.2,13987573.379120333,1180.784516218161,38.00100015048883,139.201,40.009998814512144,52.615818118324356
,0,83,13281.0,0.036846000337088805,11669512.050503232,3.288787605004292,1.2,14003414.460603878,1054.3945832846832,37.981000278915786,140.001,39.99000192066608,53.727618641888796
,0,84,33918.0,0.03684201850475443,11674176.800229823,3.248754843018479,1.2,14009012.160275787,413.02589068564737,38.02099981380229,140.80100000000002,39.99000110047501,56.079830272147795
,0,85,1539.0,0.03683806722362378,11656311.149266945,3.7069884530173574,1.2,13987573.379120333,9088.741636855317,38.00099988145067,141.601,40.009999943147996,55.749244390427975
,0,86,2.0,0.03683414655362254,11669512.050503232,3.8135348767448995,1.2,14003414.460603878,7001707.230301939,38.80100000043584,138.80100000000002,39.990000051978605,52.71737864558787
,0,87,2545.0,0.036830256109953566,11674176.800229823,3.43530407797553,1.2,14009012.160275787,5504.523442151586,38.80100011429649,139.601,39.990000148696595,54.86503496748818
,0,88,8234.0,0.03682639530709887,11656311.149266945,3.6592025663514467,1.2,13987573.379120333,1698.7580008647478,38.80100009273688,140.401,39.99000010191844,50.93491890735556
,0,89,11978.0,0.03682256429498551,11669512.050503232,3.366025889661195,1.2,14003414.460603878,1169.0945450495808,38.800999867778856,141.201,40.00999992081897,55.332903367942414
,0,90,1163.0,0.03681876246664564,11674176.800229823,3.595029602887767,1.2,14009012.160275787,12045.58225303163,38.82099987728039,142.001,40.00999888808245,55.412999915769916
,0,91,9183.0,0.036814990071771504,11669512.050503232,3.6122763476247775,1.2,14003414.460603878,1524.9280693241726,39.58100007449988,140.001,39.990002944999624,51.1507950085904
,0,92,8366.0,0.03681124657944845,11674176.800229823,3.2820213813035966,1.2,14009012.160275787,1674.5173512163265,39.58100018844323,140.80100000000002,40.0099999219671,56.63287716340062
,0,93,6515.0,0.03680753149269868,11656311.149266945,3.5775358866818614,1.2,13987573.379120333,2146.9797972556153,39.62099988151136,141.601,39.99000009384817,56.17394358221403
,0,94,899.0,0.0368038449800975,11669512.050503232,3.7302249754257537,1.2,14003414.460603878,15576.656797112211,39.62099993670453,142.401,39.99000012885377,56.189431985623415
,0,95,658.0,0.03680018689983853,11674176.800229823,3.553203139138434,1.2,14009012.160275787,21290.292036893294,40.38100008211666,139.601,40.009999862023605,57.00679623587252
,0,96,9081.0,0.036796556671592644,11656311.149266945,3.7356401828079093,1.2,13987573.379120333,1540.3120117960943,40.40100005825698,140.401,39.990000046525,53.99120442657054
,0,97,7915.0,0.036792954388036814,11669512.050503232,3.35642430877816,1.2,14003414.460603878,1769.2248213018165,40.40099979771566,141.201,40.00999986796335,55.35792350156045
,0,98,2903.0,0.0367893794625127,11674176.800229823,3.4403572891394414,1.2,14009012.160275787,4825.701743119458,40.4209999179381,142.001,39.99000008164565,56.465904955597374
,0,99,826.0,0.03678583192138871,11669512.050503232,3.7744360032487165,1.2,14003414.460603878,16953.28627191753,41.18100045178471,140.001,39.99000227285037,52.7739096651893
,0,100,4142.0,0.03678231172477593,11674176.800229823,3.311636712403541,1.2,14009012.160275787,3382.1854563678867,41.200997869524805,140.80100000000002,40.009999913899065,54.79784552464666
,0,101,837.0,0.03677881813724441,11656311.149266945,3.37216103108547,1.2,13987573.379120333,16711.5572032501,41.22099971551157,141.601,40.00999988218281,57.96445909705947
,0,102,286.0,0.03677535116369071,11674176.800229823,3.748164705821572,1.2,14009012.160275787,48982.56000096429,42.000999999620454,139.601,40.009999869466824,54.83306318949879
,0,103,3885.0,0.0367719108925809,11656311.149266945,3.5888777536054683,1.2,13987573.379120333,3600.404988190562,42.000999965202915,140.401,40.00999924284666,54.25373730449103
,0,104,3880.0,0.03676849694789975,11669512.050503232,3.3128730497919396,1.2,14003414.460603878,3609.1274382999686,42.02099947861098,141.201,39.99000216882317,55.5313507323489
,0,105,212.0,0.03676510888955188,11674176.800229823,3.3368269118908964,1.2,14009012.160275787,66080.24603903673,42.020999840156165,142.001,39.99000076166153,57.02739009168488
,0,106,456.0,0.03676174667669493,11656311.149266945,3.4365479381538053,1.2,13987573.379120333,30674.503024386697,42.000999881956844,142.80100000000002,40.00999946531434,55.488314887640286
,0,107,106.0,0.03675841002659055,11669512.050503232,3.7768388308386798,1.2,14003414.460603878,132107.68359060262,42.02099986197433,143.601,39.99000005432141,54.09998681187161
,0,108,431.0,0.036755098870550645,11669512.050503232,3.9434429907589257,1.2,14003414.460603878,32490.520790264218,42.78100010715115,140.001,40.009999185953205,54.98047811063176
,0,109,19897.0,0.03675181308687292,11674176.800229823,3.5976651546281424,1.2,14009012.160275787,704.0766025167507,42.801000164150324,140.80100000000002,39.990003686249835,54.38138618337421
,0,110,27425.0,0.036748552431135874,11656311.149266945,3.151910461406974,1.2,13987573.379120333,510.03002293966574,42.800999579088156,141.601,40.00999989864831,55.33327323496442
,0,111,938.0,0.03674531634036091,11669512.050503232,3.221167369619585,1.2,14003414.460603878,14929.013284225883,42.80100022755419,142.401,40.00999882360248,55.40375761601412
,0,112,4511.0,0.03674210480373174,11674176.800229823,3.564434972261416,1.2,14009012.160275787,3105.5225360841914,42.820999767847354,143.201,40.00999628258373,54.490592108804094
,0,113,2043.0,0.03673891778186415,11656311.149266945,3.788083501054731,1.2,13987573.379120333,6846.585109701583,42.80099977847956,144.001,40.00999028439968,54.533325682879635
,0,114,1754.0,0.03673575500356642,11669512.050503232,3.7522882015450203,1.2,14003414.460603878,7983.702657128779,42.82099981097203,144.80100000000002,40.00999997215211,56.644739726524584
,0,115,167.0,0.03673261619279594,11674176.800229823,4.1640109557677825,1.2,14009012.160275787,83886.30036093286,42.80099988039533,145.601,40.0099999156392,54.42296553479664
,0,116,157.0,0.03672950154741746,11656311.149266945,3.610816629024197,1.2,13987573.379120333,89092.82407083015,43.60100003885251,140.401,40.009998559676134,54.869003136774566
,0,117,2278.0,0.036726410469091204,11669512.050503232,3.4802677537188353,1.2,14003414.460603878,6147.2407640930105,43.60100000045643,141.201,39.990000077443234,55.44144963376624
,0,118,6257.0,0.03672334278422429,11674176.800229823,3.549303543580276,1.2,14009012.160275787,2238.9343391842394,43.60100010055418,142.001,40.00999763266462,51.71743693123812
,0,119,3743.0,0.036720298565273035,11656311.149266945,3.2559891974641504,1.2,13987573.379120333,3736.9952923110695,43.60099999951536,142.80100000000002,39.99000010219711,55.36644394310002
,0,120,1594.0,0.036717277170088894,11669512.050503232,3.4128254119572428,1.2,14003414.460603878,8785.078080679974,43.62099987406068,143.601,39.990000102830784,56.13208860751277
,0,121,2033.0,0.03671427872956485,11674176.800229823,3.6086786444932932,1.2,14009012.160275787,6890.807752226162,43.620998664123505,144.401,39.990000091070826,54.91510793282495
,0,122,803.0,0.0367113029643688,11656311.149266945,3.9401475682200044,1.2,13987573.379120333,17419.144930411374,43.60100042032663,145.201,40.009998740933554,55.300582213532195
,0,123,137.0,0.03670834991997996,11669512.050503232,4.00465681097778,1.2,14003414.460603878,102214.70409199911,43.581000064558225,146.001,39.99000012834403,55.7303475704528
,0,124,321.0,0.03670541955716912,11656311.149266945,3.3857634862147035,1.2,13987573.379120333,43574.994950530636,44.38100037906752,141.601,40.00999964878341,54.550039955539646
,0,125,870.0,0.03670251105018442,11669512.050503232,3.4792078781451274,1.2,14003414.460603878,16095.878690349286,44.42099982479344,142.401,39.99000226256597,55.95603293914038
,0,126,700.0,0.036699624612962445,11674176.800229823,3.6631399134325737,1.2,14009012.160275787,20012.874514679697,44.42099968825022,143.201,40.009998113274406,54.520420621388645
,0,127,630.0,0.03669676003936158,11656311.149266945,3.8342485952973435,1.2,13987573.379120333,22202.49742717513,44.40099992487749,144.001,40.00999859248803,53.4849136720441
,0,128,288.0,0.03669391710473274,11669512.050503232,4.113268403972651,1.2,14003414.460603878,48622.9668770968,44.40099986640606,144.80100000000002,40.00999907915155,46.59248483179925
,0,129,26.0,0.03669109569906832,11674176.800229823,4.169168121864398,1.2,14009012.160275787,538808.1600106072,44.42099972806614,145.601,40.0099989827668,55.51225152937706
,0,130,38.0,0.0366882957479133,11656311.149266945,4.10940209771706,1.2,13987573.379120333,368094.0362926403,45.18100005748205,140.401,39.99000404855058,53.10513473152366
,0,131,428.0,0.03668551695386726,11669512.050503232,3.9220504253932504,1.2,14003414.460603878,32718.25808552308,45.20100011322505,141.201,40.009999132517,54.494081089841025
,0,132,512.0,0.03668275916288924,11674176.800229823,3.9474705148906604,1.2,14009012.160275787,27361.351875538647,45.20100013721111,142.001,40.009999359200215,55.82633785751137
,0,133,127.0,0.03668002233301309,11656311.149266945,3.7044325118507118,1.2,13987573.379120333,110138.37306393964,45.20100119274679,142.80100000000002,39.99000154207004,54.557686939003325

iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[bps],bps/user,latitude,longitude,sat_radius,beam_radius
1,,,2076192.0,4.93177662089282,35000000.0,3.60469177312332,1.2,1876164647.297201,903.6566210144346
,1,0,99.0,0.03769714190874822,11673061.544244733,4.303238858207127,1.2,14007673.853093678,141491.65508175432,29.962094255554206,130.40200000000002,39.98008692646606,54.67059851065468
,1,1,45.0,0.0376794255967987,11679021.268608648,4.113934910359115,1.2,14014825.522330377,311440.56716289726,30.00200260036119,131.202,40.01998010753053,54.88774538488782
,1,2,167.0,0.03766024511434088,11679021.268608648,3.860503400396129,1.2,14014825.522330377,83921.11091215795,30.80197063156444,130.002,39.98288930326425,55.737573918036354
,1,3,792.0,0.037641858988077787,11647917.18714662,4.200673002834774,1.2,13977500.624575945,17648.359374464577,30.802002162835503,130.80200000000002,39.98000028175443,52.21789211935081
,1,4,123.0,0.03762379504902701,11673061.544244733,3.8209272759801878,1.2,14007673.853093678,113883.52726092421,30.840466039404003,131.602,39.98350075261183,56.14297631251591
,1,5,18464.0,0.037605518623416184,11673061.544244733,3.551603484450177,1.2,14007673.853093678,758.647847329597,31.60199594660923,130.40200000000002,40.0199881542438,54.541879170073074
,1,6,12064.0,0.03758838250882501,11679021.268608648,3.432729180218898,1.2,14014825.522330377,1161.7063596096134,31.637638018642136,131.202,40.019765523749385,55.032722445673926
,1,7,424.0,0.037569503416000516,11647917.18714662,3.7632441543575568,1.2,13977500.624575945,32965.80335984893,31.60246556278137,132.002,40.01830958049579,54.41549961294384
,1,8,287.0,0.037551704873423034,11673061.544244733,4.055091883587961,1.2,14007673.853093678,48807.22596896752,32.3621983660736,129.202,39.98427133378909,50.83491211129617
,1,9,9157.0,0.037534343083626,11679021.268608648,3.568879419543365,1.2,14014825.522330377,1530.5040430632714,32.36245683322071,130.002,40.019110577376324,55.0305492545493
,1,10,15629.0,0.03751698657080967,11647917.18714662,3.5286132737407643,1.2,13977500.624575945,894.3310912135098,32.409334668822474,130.80200000000002,39.98294630368099,55.228117619919416
,1,11,8294.0,0.03749984749957607,11673061.544244733,3.399427311692824,1.2,14007673.853093678,1688.89243466285,32.402048308371306,131.602,40.01998633969674,55.24241472370258
,1,12,37.0,0.037484182018298,11679021.268608648,3.495512511669377,1.2,14014825.522330377,378779.06817109126,32.438715481385884,132.40200000000002,40.02001251723857,57.14668494594401
,1,13,103.0,0.03746623250801737,11647917.18714662,3.5399333976295217,1.2,13977500.624575945,135703.88955898976,32.43958856709547,133.202,40.016318001511294,55.98704111133423
,1,14,3.0,0.037448615600592594,11679021.268608648,4.449472145107598,1.2,14014825.522330377,4671608.507443459,32.36455054556118,139.602,39.983800251573996,52.97909661874044
,1,15,452.0,0.037432157384433944,11679021.268608648,4.037497758249938,1.2,14014825.522330377,31006.25115559818,33.20189314721076,128.80200000000002,40.01994346119917,55.17628140830244
,1,16,14650.0,0.037415731512989873,11647917.18714662,4.0593581937180865,1.2,13977500.624575945,954.095605773102,33.20134879606125,129.602,40.01512278331836,55.20415314510853
,1,17,55964.0,0.037398839332084835,11673061.544244733,3.5831974054667173,1.2,14007673.853093678,250.2979389088285,33.167802253148885,130.40200000000002,39.98232665650968,53.982808474883115
,1,18,13149.0,0.0373830131029198,11679021.268608648,3.1760956394683513,1.2,14014825.522330377,1065.847252439758,33.19940284582776,131.202,40.019986669437785,55.63401787003961
,1,19,8954.0,0.03736706672983152,11647917.18714662,3.4060729311145597,1.2,13977500.624575945,1561.0342444243852,33.21245900208028,132.002,40.00740003583002,54.21589182597403
,1,20,3873.0,0.037351019412672846,11673061.544244733,3.675319417521618,1.2,14007673.853093678,3616.750284816338,33.20198677529758,132.80200000000002,40.02001290068392,55.019734806710204
,1,21,4957.0,0.03733512522662759,11679021.268608648,3.5457370062817013,1.2,14014825.522330377,2827.279709971833,33.20199411944004,133.602,40.02000342450343,54.92800032694412
,1,22,376.0,0.03731938253978606,11647917.18714662,3.760828652396737,1.2,13977500.624575945,37174.20378876581,33.21204057453715,134.40200000000002,39.982544749502736,51.26663032161845
,1,23,327.0,0.03730392442233651,11673061.544244733,3.727125652095395,1.2,14007673.853093678,42836.9230981458,33.18808549919962,135.202,40.01816401248079,56.85555339422523
,1,24,455.0,0.037287748614521735,11679021.268608648,3.7094882660034645,1.2,14014825.522330377,30801.814334792038,33.1665564788142,136.002,40.002676504608544,55.364069423652815
,1,25,59.0,0.03727304825001669,11647917.18714662,4.329399226049092,1.2,13977500.624575945,236906.7902470499,33.202000936377935,139.202,40.0200027628729,54.927595181408726
,1,26,59.0,0.03725801610336775,11673061.544244733,4.111633183690081,1.2,14007673.853093678,237418.20089989284,33.20287831234415,140.002,40.020004145268395,55.086859856323905
,1,27,683.0,0.037243163090436404,11673061.544244733,4.17063553097658,1.2,14007673.853093678,20509.039316388986,33.96255360986116,129.202,40.01710495890807,54.81473817989696
